Feature ID	Taxon	Confidence
5facbe51ff5db4735495a788075cbe84	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium	0.7399055879728562
1038b7dd562fce9b3a634af0203494a7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus; s__uncultured_bacterium	0.8146182586263001
443c9febe245aa7509905d3cf875da3a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Nakamurellaceae; g__Nakamurella; s__uncultured_Nakamurellaceae	0.9846647494616384
17547b36742ca28dfe2d320b348e0e16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus; s__uncultured_bacterium	0.8687403694442255
f77d86b4b3c3b52d050e6faf3b74d0cc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__Neptuniibacter; s__uncultured_bacterium	0.9207451999124862
94b814854e0f51a4c47443a804e702f4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Aestuariibacter; s__Aestuariibacter_aggregatus	0.9512096474433923
2196ab2742f439823c1376f9b01a2838	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae	0.9998996495567258
07838407afa7faf7b22e1ecb52c91086	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas	0.8079981522244708
65ef356b76e175bbe153125a4e31f348	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__HIMB11; s__uncultured_bacterium	0.7013598888276923
6af973e91c964d0509a0089be5bafab7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__Arenicellaceae; g__Arenicella; s__uncultured_bacterium	0.9847514335502776
6a32be47835e174c6854b8307018c78a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.9733392782079638
0d4a1f938b115a69faecc0ae89518c1d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae	0.9859639258885399
d7f7995d48fc2202b2b4cfdb381dcfd3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_infantis	0.9186132660788656
a799b6347eed328bc2413d8df13381a5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas; s__Alteromonas_sp.	0.9855041277282405
e4786a6038ae66df12122f6cb6d4724c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__uncultured_beta	0.8411561854455953
a522abf31781eac331c113b1791f371c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9731871579905693
9987a24520cb8f87d39e45f62779b0a6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter	0.8304281915770317
842d2c6b055966c57784a4cae2b2139f	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Acanthopleuribacterales; f__Acanthopleuribacteraceae; g__Acanthopleuribacter; s__uncultured_bacterium	0.783510870179563
bc7a3c1c34154cd1d154811131f0d7c4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae	0.9539022832605838
54296f1d26f7ea54fba63f94da31f19f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas; s__Alteromonas_sp.	0.8902791923834769
06a2ad752e55a4dfacbd83a7e56b3591	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus	0.972444469557465
cc9b1002e1483906faa8a67445c572e2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_organism	0.9261118179149991
8bd97a505157baf67ec8d5a73ab2647f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_borealis	0.7071570004629033
07470b188e438977056cacffa73385dd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999679686808101
1e663de908d79c9d407e89e4e18df4fa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Rahnella_aquatilis	0.8578274915292204
